"","ORDER","FAMILY","SPECIES","DR100"
"6076","ANURA","Ranidae","Rana zweifeli",0.04443025
"6077","ANURA","Ranidae","Rugosa emelianjovi",0.063675137
"6078","ANURA","Ranidae","Rugosa rugosa",0.06804821
"6079","ANURA","Ranidae","Rugosa susurra",0.048872287
"6080","ANURA","Ranidae","Rugosa tiantaiensis",0.06017095
"6081","ANURA","Ranidae","Sanguirana albotuberculata",0.045067804
"6082","ANURA","Ranidae","Sanguirana aurantipunctata",0.060458836
"6083","ANURA","Ranidae","Sanguirana everetti",0.031752683
"6084","ANURA","Ranidae","Sanguirana igorota",0.057432522
"6085","ANURA","Ranidae","Sanguirana luzonensis",0.049045519
"6086","ANURA","Ranidae","Sanguirana sanguinea",0.057614378
"6087","ANURA","Ranidae","Sanguirana tipanan",0.066663459
"6088","ANURA","Ranidae","Sanguirana varians",0.055925049
"6089","ANURA","Ranidae","Staurois guttatus",0.043400078
"6090","ANURA","Ranidae","Staurois latopalmatus",0.033848148
"6091","ANURA","Ranidae","Staurois natator",0.024513292
"6092","ANURA","Ranidae","Staurois nubilus",0.023549069
"6093","ANURA","Ranidae","Staurois parvus",0.037887918
"6094","ANURA","Ranidae","Staurois tuberilinguis",0.049943453
"6095","ANURA","Ranixalidae","Indirana beddomii",0.024301465
"6096","ANURA","Ranixalidae","Indirana brachytarsus",0.032724985
"6097","ANURA","Ranixalidae","Indirana diplosticta",0.033070612
"6098","ANURA","Ranixalidae","Indirana gundia",0.033678135
"6099","ANURA","Ranixalidae","Indirana leithii",0.031657022
"6100","ANURA","Ranixalidae","Indirana leptodactyla",0.036145246
"6101","ANURA","Ranixalidae","Indirana longicrus",0.030030728
"6102","ANURA","Ranixalidae","Indirana phrynoderma",0.02097911
"6103","ANURA","Ranixalidae","Indirana semipalmata",0.035090041
"6104","ANURA","Ranixalidae","Indirana tenuilingua",0.035410273
"6105","ANURA","Rhacophoridae","Beddomixalus bijui",0.057846645
"6106","ANURA","Rhacophoridae","Buergeria buergeri",0.02752556
"6107","ANURA","Rhacophoridae","Buergeria japonica",0.01899675
"6108","ANURA","Rhacophoridae","Buergeria oxycephala",0.026478819
"6109","ANURA","Rhacophoridae","Buergeria pollicaris",0.019883852
"6110","ANURA","Rhacophoridae","Buergeria robusta",0.029304607
"6111","ANURA","Rhacophoridae","Chirixalus cherrapunjiae",0.051981955
"6112","ANURA","Rhacophoridae","Chirixalus doriae",0.043752476
"6113","ANURA","Rhacophoridae","Chirixalus dudhwaensis",0.058339237
"6114","ANURA","Rhacophoridae","Feihyla hansenae",0.060625495
"6115","ANURA","Rhacophoridae","Chiromantis inexpectatus",0.058635301
"6116","ANURA","Rhacophoridae","Chiromantis kelleri",0.085142662
"6117","ANURA","Rhacophoridae","Chirixalus nongkhorensis",0.059679328
"6118","ANURA","Rhacophoridae","Chiromantis petersii",0.050214162
"6119","ANURA","Rhacophoridae","Chirixalus punctatus",0.060357577
"6120","ANURA","Rhacophoridae","Chiromantis rufescens",0.058698963
"6121","ANURA","Rhacophoridae","Chirixalus samkosensis",0.050663842
"6122","ANURA","Rhacophoridae","Chiromantis senapatiensis",0.056341267
"6123","ANURA","Rhacophoridae","Chirixalus shyamrupus",0.051729813
"6124","ANURA","Rhacophoridae","Chirixalus simus",0.06091704
"6125","ANURA","Rhacophoridae","Feihyla vittata",0.056766667
"6126","ANURA","Rhacophoridae","Chiromantis xerampelina",0.057519929
"6127","ANURA","Rhacophoridae","Dendrobatorana dorsalis",0.021603962
"6128","ANURA","Rhacophoridae","Feihyla fuhua",0.08171255
"6129","ANURA","Rhacophoridae","Feihyla kajau",0.050200941
"6130","ANURA","Rhacophoridae","Feihyla palpebralis",0.053505125
"6131","ANURA","Rhacophoridae","Ghatixalus asterops",0.055977016
"6132","ANURA","Rhacophoridae","Ghatixalus variabilis",0.061538907
"6133","ANURA","Rhacophoridae","Gracixalus carinensis",0.049465779
"6134","ANURA","Rhacophoridae","Gracixalus ananjevae",0.041954125
"6135","ANURA","Rhacophoridae","Gracixalus gracilipes",0.064054902
"6136","ANURA","Rhacophoridae","Gracixalus guyeti",0.060263677
"6137","ANURA","Rhacophoridae","Gracixalus jinxiuensis",0.0443297
"6138","ANURA","Rhacophoridae","Gracixalus medogensis",0.05448953
"6139","ANURA","Rhacophoridae","Gracixalus nonggangensis",0.040555655
"6140","ANURA","Rhacophoridae","Gracixalus quangi",0.057380941
"6141","ANURA","Rhacophoridae","Gracixalus supercornutus",0.05732752
"6142","ANURA","Rhacophoridae","Gracixalus waza",0.037980468
"6143","ANURA","Rhacophoridae","Kurixalus appendiculatus",0.052797771
"6144","ANURA","Rhacophoridae","Kurixalus baliogaster",0.056526211
"6145","ANURA","Rhacophoridae","Kurixalus banaensis",0.044788656
"6146","ANURA","Rhacophoridae","Kurixalus bisacculus",0.044878487
"6147","ANURA","Rhacophoridae","Kurixalus eiffingeri",0.052161638
"6148","ANURA","Rhacophoridae","Kurixalus idiootocus",0.049838274
"6149","ANURA","Rhacophoridae","Kurixalus naso",0.046819415
"6150","ANURA","Rhacophoridae","Kurixalus odontotarsus",0.04300763
"6151","ANURA","Rhacophoridae","Kurixalus verrucosus",0.050337569
"6152","ANURA","Rhacophoridae","Liuixalus hainanus",0.03787554
"6153","ANURA","Rhacophoridae","Liuixalus ocellatus",0.064842261
"6154","ANURA","Rhacophoridae","Liuixalus romeri",0.065032056
"6155","ANURA","Rhacophoridae","Mercurana myristicapalustris",0.07204097
"6156","ANURA","Rhacophoridae","Nyctixalus margaritifer",0.042471944
"6157","ANURA","Rhacophoridae","Nyctixalus pictus",0.043830327
"6158","ANURA","Rhacophoridae","Nyctixalus spinosus",0.041573651
"6159","ANURA","Rhacophoridae","Philautus abditus",0.071649228
"6160","ANURA","Rhacophoridae","Philautus acutirostris",0.061230293
"6161","ANURA","Rhacophoridae","Philautus acutus",0.073465085
"6162","ANURA","Rhacophoridae","Philautus amoenus",0.070725671
"6163","ANURA","Rhacophoridae","Philautus aurantium",0.075668185
"6164","ANURA","Rhacophoridae","Philautus aurifasciatus",0.066176773
"6165","ANURA","Rhacophoridae","Philautus bunitus",0.068767565
"6166","ANURA","Rhacophoridae","Philautus cardamonus",0.071834527
"6167","ANURA","Rhacophoridae","Philautus cinerascens",0.057779947
"6168","ANURA","Rhacophoridae","Philautus cornutus",0.069261247
"6169","ANURA","Rhacophoridae","Philautus davidlabangi",0.057415623
"6170","ANURA","Rhacophoridae","Philautus disgregus",0.060117588
"6171","ANURA","Rhacophoridae","Philautus dubius",0.071621865
"6172","ANURA","Rhacophoridae","Philautus erythrophthalmus",0.070638843
"6173","ANURA","Rhacophoridae","Philautus everetti",0.0692002
"6174","ANURA","Rhacophoridae","Philautus garo",0.053731176
"6175","ANURA","Rhacophoridae","Philautus gunungensis",0.05749505
"6176","ANURA","Rhacophoridae","Philautus hosii",0.050162331
"6177","ANURA","Rhacophoridae","Philautus ingeri",0.059135696
"6178","ANURA","Rhacophoridae","Philautus jacobsoni",0.066164838
"6179","ANURA","Rhacophoridae","Philautus jerdonii",0.070626443
"6180","ANURA","Rhacophoridae","Philautus juliandringi",0.068226967
"6181","ANURA","Rhacophoridae","Philautus kakipanjang",0.066439206
"6182","ANURA","Rhacophoridae","Philautus kempiae",0.07210643
"6183","ANURA","Rhacophoridae","Philautus kempii",0.065071167
"6184","ANURA","Rhacophoridae","Philautus kerangae",0.067037894
"6185","ANURA","Rhacophoridae","Philautus leitensis",0.067045074
"6186","ANURA","Rhacophoridae","Philautus longicrus",0.07285863
"6187","ANURA","Rhacophoridae","Philautus macroscelis",0.066555951
"6188","ANURA","Rhacophoridae","Philautus maosonensis",0.064487882
"6189","ANURA","Rhacophoridae","Philautus microdiscus",0.071083138
"6190","ANURA","Rhacophoridae","Philautus mjobergi",0.063315249
"6191","ANURA","Rhacophoridae","Philautus namdaphaensis",0.061172282
"6192","ANURA","Rhacophoridae","Philautus nianeae",0.051141521
"6193","ANURA","Rhacophoridae","Philautus pallidipes",0.050492631
"6194","ANURA","Rhacophoridae","Philautus petersi",0.053613218
"6195","ANURA","Rhacophoridae","Theloderma petilum",0.06690779
"6196","ANURA","Rhacophoridae","Philautus poecilius",0.067599814
"6197","ANURA","Rhacophoridae","Philautus refugii",0.055141685
"6198","ANURA","Rhacophoridae","Philautus sanctisilvaticus",0.064798636
"6199","ANURA","Rhacophoridae","Philautus saueri",0.056304302
"6200","ANURA","Rhacophoridae","Philautus schmackeri",0.062887558
"6201","ANURA","Rhacophoridae","Philautus similipalensis",0.056340284
"6202","ANURA","Rhacophoridae","Philautus similis",0.064357987
"6203","ANURA","Rhacophoridae","Philautus surdus",0.056243065
"6204","ANURA","Rhacophoridae","Philautus surrufus",0.048135566
"6205","ANURA","Rhacophoridae","Philautus tectus",0.048422399
"6206","ANURA","Rhacophoridae","Philautus tytthus",0.069628303
"6207","ANURA","Rhacophoridae","Philautus umbra",0.070352954
"6208","ANURA","Rhacophoridae","Philautus vermiculatus",0.0539715
"6209","ANURA","Rhacophoridae","Philautus vittiger",0.057983432
"6210","ANURA","Rhacophoridae","Philautus worcesteri",0.06631517
"6211","ANURA","Rhacophoridae","Polypedates assamensis",0.055622358
"6212","ANURA","Rhacophoridae","Polypedates braueri",0.054487545
"6213","ANURA","Rhacophoridae","Polypedates chlorophthalmus",0.073119518
"6214","ANURA","Rhacophoridae","Polypedates colletti",0.058783859
"6215","ANURA","Rhacophoridae","Polypedates cruciger",0.07045075
"6216","ANURA","Rhacophoridae","Polypedates discantus",0.069058233
"6217","ANURA","Rhacophoridae","Polypedates hecticus",0.075591384
"6218","ANURA","Rhacophoridae","Polypedates hui",0.050520702
"6219","ANURA","Rhacophoridae","Polypedates impresus",0.065010267
"6220","ANURA","Rhacophoridae","Polypedates insularis",0.07773013
"6221","ANURA","Rhacophoridae","Polypedates iskandari",0.058172956
"6222","ANURA","Rhacophoridae","Polypedates leucomystax",0.070255853
"6223","ANURA","Rhacophoridae","Polypedates macrotis",0.054198896
"6224","ANURA","Rhacophoridae","Polypedates maculatus",0.068148857
"6225","ANURA","Rhacophoridae","Polypedates megacephalus",0.06158232
"6226","ANURA","Rhacophoridae","Polypedates mutus",0.070493154
"6227","ANURA","Rhacophoridae","Polypedates occidentalis",0.06942769
"6228","ANURA","Rhacophoridae","Polypedates otilophus",0.06700099
"6229","ANURA","Rhacophoridae","Polypedates pseudocruciger",0.065688372
"6230","ANURA","Rhacophoridae","Polypedates ranwellai",0.068580579
"6231","ANURA","Rhacophoridae","Polypedates subansiriensis",0.079851947
"6232","ANURA","Rhacophoridae","Polypedates taeniatus",0.049109262
"6233","ANURA","Rhacophoridae","Polypedates teraiensis",0.069557354
"6234","ANURA","Rhacophoridae","Polypedates yaoshanensis",0.059764121
"6235","ANURA","Rhacophoridae","Polypedates zed",0.058505886
"6236","ANURA","Rhacophoridae","Pseudophilautus abundus",0.095236329
"6237","ANURA","Rhacophoridae","Pseudophilautus adspersus",0.09154753
"6238","ANURA","Rhacophoridae","Pseudophilautus alto",0.099644646
"6239","ANURA","Rhacophoridae","Pseudophilautus amboli",0.081300057
"6240","ANURA","Rhacophoridae","Raorchestes annandalii",0.080502407
"6241","ANURA","Rhacophoridae","Pseudophilautus asankai",0.076916386
"6242","ANURA","Rhacophoridae","Pseudophilautus auratus",0.078977309
"6243","ANURA","Rhacophoridae","Pseudophilautus bambaradeniyai",0.091755943
"6244","ANURA","Rhacophoridae","Pseudophilautus caeruleus",0.081263949
"6245","ANURA","Rhacophoridae","Pseudophilautus cavirostris",0.078270908
"6246","ANURA","Rhacophoridae","Raorchestes chalazodes",0.079976256
"6247","ANURA","Rhacophoridae","Pseudophilautus cuspis",0.077093448
"6248","ANURA","Rhacophoridae","Pseudophilautus dayawansai",0.054372648
"6249","ANURA","Rhacophoridae","Pseudophilautus decoris",0.079813508
"6250","ANURA","Rhacophoridae","Pseudophilautus dimbullae",0.0865122
"6251","ANURA","Rhacophoridae","Pseudophilautus eximius",0.073678585
"6252","ANURA","Rhacophoridae","Pseudophilautus extirpo",0.082931578
"6253","ANURA","Rhacophoridae","Pseudophilautus femoralis",0.084532969
"6254","ANURA","Rhacophoridae","Pseudophilautus fergusonianus",0.06520148
"6255","ANURA","Rhacophoridae","Pseudophilautus flaviventris",0.10325263
"6256","ANURA","Rhacophoridae","Pseudophilautus folicola",0.069118782
"6257","ANURA","Rhacophoridae","Pseudophilautus frankenbergi",0.080829229
"6258","ANURA","Rhacophoridae","Pseudophilautus fulvus",0.076772114
"6259","ANURA","Rhacophoridae","Pseudophilautus hallidayi",0.074288878
"6260","ANURA","Rhacophoridae","Pseudophilautus halyi",0.073076392
"6261","ANURA","Rhacophoridae","Pseudophilautus hankeni",0.085107923
"6262","ANURA","Rhacophoridae","Pseudophilautus hoffmanni",0.071494049
"6263","ANURA","Rhacophoridae","Pseudophilautus hoipolloi",0.073430595
"6264","ANURA","Rhacophoridae","Pseudophilautus hypomelas",0.073882331
"6265","ANURA","Rhacophoridae","Pseudophilautus jagathgunawardanai",0.082074024
"6266","ANURA","Rhacophoridae","Pseudophilautus kani",0.08413727
"6267","ANURA","Rhacophoridae","Pseudophilautus karunarathnai",0.072572599
"6268","ANURA","Rhacophoridae","Pseudophilautus leucorhinus",0.081508888
"6269","ANURA","Rhacophoridae","Pseudophilautus limbus",0.06745522
"6270","ANURA","Rhacophoridae","Pseudophilautus lunatus",0.083908497
"6271","ANURA","Rhacophoridae","Pseudophilautus macropus",0.087713064
"6272","ANURA","Rhacophoridae","Pseudophilautus maia",0.077284927
"6273","ANURA","Rhacophoridae","Pseudophilautus malcolmsmithi",0.056093336
"6274","ANURA","Rhacophoridae","Pseudophilautus manipurensis",0.091968039
"6275","ANURA","Rhacophoridae","Pseudophilautus microtympanum",0.055623518
"6276","ANURA","Rhacophoridae","Pseudophilautus mittermeieri",0.071804607
"6277","ANURA","Rhacophoridae","Pseudophilautus mooreorum",0.07775325
"6278","ANURA","Rhacophoridae","Pseudophilautus nanus",0.078655286
"6279","ANURA","Rhacophoridae","Pseudophilautus nasutus",0.073705027
"6280","ANURA","Rhacophoridae","Pseudophilautus nemus",0.086008531
"6281","ANURA","Rhacophoridae","Pseudophilautus newtonjayawardanei",0.084803212
"6282","ANURA","Rhacophoridae","Pseudophilautus ocularis",0.082329262
"6283","ANURA","Rhacophoridae","Pseudophilautus oxyrhynchus",0.081322707
"6284","ANURA","Rhacophoridae","Pseudophilautus papillosus",0.074791569
"6285","ANURA","Rhacophoridae","Pseudophilautus pardus",0.082248422
"6286","ANURA","Rhacophoridae","Pseudophilautus pleurotaenia",0.074422908
"6287","ANURA","Rhacophoridae","Pseudophilautus poppiae",0.081000313
"6288","ANURA","Rhacophoridae","Pseudophilautus popularis",0.077819567
"6289","ANURA","Rhacophoridae","Pseudophilautus procax",0.083175995
"6290","ANURA","Rhacophoridae","Pseudophilautus puranappu",0.077363387
"6291","ANURA","Rhacophoridae","Pseudophilautus regius",0.096024401
"6292","ANURA","Rhacophoridae","Pseudophilautus reticulatus",0.074600472
"6293","ANURA","Rhacophoridae","Pseudophilautus rugatus",0.080762114
"6294","ANURA","Rhacophoridae","Pseudophilautus rus",0.074919344
"6295","ANURA","Rhacophoridae","Raorchestes sahai",0.10248455
"6296","ANURA","Rhacophoridae","Pseudophilautus samarakoon",0.086342644
"6297","ANURA","Rhacophoridae","Pseudophilautus sarasinorum",0.084077922
"6298","ANURA","Rhacophoridae","Pseudophilautus schmarda",0.097630701
"6299","ANURA","Rhacophoridae","Pseudophilautus schneideri",0.074692565
"6300","ANURA","Rhacophoridae","Pseudophilautus semiruber",0.082172318
"6301","ANURA","Rhacophoridae","Raorchestes shillongensis",0.089145253
"6302","ANURA","Rhacophoridae","Pseudophilautus silus",0.08530747
"6303","ANURA","Rhacophoridae","Pseudophilautus silvaticus",0.073987615
"6304","ANURA","Rhacophoridae","Pseudophilautus simba",0.071740647
"6305","ANURA","Rhacophoridae","Pseudophilautus singu",0.053519725
"6306","ANURA","Rhacophoridae","Pseudophilautus sirilwijesundarai",0.08296675
"6307","ANURA","Rhacophoridae","Pseudophilautus sordidus",0.050125493
"6308","ANURA","Rhacophoridae","Pseudophilautus steineri",0.050541027
"6309","ANURA","Rhacophoridae","Pseudophilautus stellatus",0.078689797
"6310","ANURA","Rhacophoridae","Pseudophilautus stictomerus",0.082589511
"6311","ANURA","Rhacophoridae","Pseudophilautus stuarti",0.096566266
"6312","ANURA","Rhacophoridae","Pseudophilautus tanu",0.086467658
"6313","ANURA","Rhacophoridae","Pseudophilautus temporalis",0.06186267
"6314","ANURA","Rhacophoridae","Raorchestes terebrans",0.083309265
"6315","ANURA","Rhacophoridae","Pseudophilautus variabilis",0.103962656
"6316","ANURA","Rhacophoridae","Pseudophilautus viridis",0.080868262
"6317","ANURA","Rhacophoridae","Pseudophilautus wynaadensis",0.077821596
"6318","ANURA","Rhacophoridae","Pseudophilautus zal",0.08014483
"6319","ANURA","Rhacophoridae","Pseudophilautus zimmeri",0.088690957
"6320","ANURA","Rhacophoridae","Pseudophilautus zorro",0.084110468
"6321","ANURA","Rhacophoridae","Raorchestes agasthyaensis",0.064191286
"6322","ANURA","Rhacophoridae","Raorchestes akroparallagi",0.064252921
"6323","ANURA","Rhacophoridae","Raorchestes anili",0.068417228
"6324","ANURA","Rhacophoridae","Raorchestes beddomii",0.070720717
"6325","ANURA","Rhacophoridae","Raorchestes bobingeri",0.057515229
"6326","ANURA","Rhacophoridae","Raorchestes bombayensis",0.065594277
"6327","ANURA","Rhacophoridae","Raorchestes charius",0.065428311
"6328","ANURA","Rhacophoridae","Raorchestes chlorosomma",0.072774353
"6329","ANURA","Rhacophoridae","Raorchestes chotta",0.06778215
"6330","ANURA","Rhacophoridae","Raorchestes chromasynchysi",0.060729375
"6331","ANURA","Rhacophoridae","Raorchestes coonoorensis",0.081766791
"6332","ANURA","Rhacophoridae","Raorchestes crustai",0.053501577
"6333","ANURA","Rhacophoridae","Raorchestes dubois",0.06895872
"6334","ANURA","Rhacophoridae","Raorchestes ghatei",0.071437971
"6335","ANURA","Rhacophoridae","Raorchestes glandulosus",0.062507128
"6336","ANURA","Rhacophoridae","Raorchestes graminirupes",0.061358419
"6337","ANURA","Rhacophoridae","Raorchestes griet",0.071182644
"6338","ANURA","Rhacophoridae","Raorchestes gryllus",0.058499326
"6339","ANURA","Rhacophoridae","Raorchestes jayarami",0.061278065
"6340","ANURA","Rhacophoridae","Raorchestes johnceei",0.067073188
"6341","ANURA","Rhacophoridae","Raorchestes kadalarensis",0.05865276
"6342","ANURA","Rhacophoridae","Raorchestes kaikatti",0.065982476
"6343","ANURA","Rhacophoridae","Raorchestes kakachi",0.059742079
"6344","ANURA","Rhacophoridae","Raorchestes longchuanensis",0.063868806
"6345","ANURA","Rhacophoridae","Raorchestes luteolus",0.07636663
"6346","ANURA","Rhacophoridae","Raorchestes manohari",0.0657838
"6347","ANURA","Rhacophoridae","Raorchestes marki",0.061099155
"6348","ANURA","Rhacophoridae","Raorchestes menglaensis",0.061687562
"6349","ANURA","Rhacophoridae","Raorchestes munnarensis",0.07723454
"6350","ANURA","Rhacophoridae","Raorchestes nerostagona",0.067650227
"6351","ANURA","Rhacophoridae","Raorchestes ochlandrae",0.055327682
